Parent Tier Code,Tier Type Title,Tier Code,Tier Title,Subtitle,Description,Subject,Editions,Levels,Visibility,Locales,Curriculum Tree Thumbnail,Color Code,Sort Order,Header Image Src,Created By,Created Date,Last Updated By,Last Updated Date
CO_M01_T04_L05,Sub_Section,CO_M01_T04_L05_SS01,Lesson Planning Resources,,"Students determine whether a graph’s characteristics apply to the linear, exponential, quadratic, linear absolute value, or linear piecewise function family. They identify the function family, its domain, and the graph’s behavior for the matched scenarios and graphs from the first lesson. Students write an equation based on a function and its characteristics and use technology to sketch its graph.",,,,,,,,,,,,,
CO_M01_T04_L05_SS01,Learning Object,3fb00d26cd059ab1e3b6dddd848dffa890a7be68,,,,,,,,,,,,,,,,
CO_M01_T04_L05_SS01,Learning Object,ba74f5642d4a4f5301809076a27d1971ef82ab1c,,,,,,,,,,,,,,,,
CO_M01_T04_L05,Sub_Section,CO_M01_T04_L05_SS02,MATHstream Interactive Videos,,"Students determine whether a graph’s characteristics apply to the linear, exponential, quadratic, linear absolute value, or linear piecewise function family. They identify the function family, its domain, and the graph’s behavior for the matched scenarios and graphs from the first lesson. Students write an equation based on a function and its characteristics and use technology to sketch its graph.",,,,,,,,,,,,,
CO_M01_T04_L05_SS02,Learning Object,b5c64631501c92859ba4c3fbe340e2e7a26640f2,,,,,,,,,,,,,,,,
CO_M01_T04_L05_SS02,Learning Object,c5161d630244b28120215f2e1042c8abe9135d1a,,,,,,,,,,,,,,,,
CO_M01_T04_L05,Sub_Section,CO_M01_T04_L05_SS03,Skills Practice,,"Students determine whether a graph’s characteristics apply to the linear, exponential, quadratic, linear absolute value, or linear piecewise function family. They identify the function family, its domain, and the graph’s behavior for the matched scenarios and graphs from the first lesson. Students write an equation based on a function and its characteristics and use technology to sketch its graph.",,,,,,,,,,,,,
CO_M01_T04_L05_SS03,Learning Object,4e918f405512bea744df85cefdaa3ac55d9af599,,,,,,,,,,,,,,,,
CO_M01_T04_L05_SS03,Learning Object,9227fe035602d34809c08cf07501056f3cb25e68,,,,,,,,,,,,,,,,
CO_M01_T04_L05_SS03,Learning Object,7be3dbe573fa875dfc0cd00349b23a8c8c20b286,,,,,,,,,,,,,,,,
CO_M01_T04_L05,Sub_Section,CO_M01_T04_L05_SS04,Lesson Resources with Answers,,"Students determine whether a graph’s characteristics apply to the linear, exponential, quadratic, linear absolute value, or linear piecewise function family. They identify the function family, its domain, and the graph’s behavior for the matched scenarios and graphs from the first lesson. Students write an equation based on a function and its characteristics and use technology to sketch its graph.",,,,,,,,,,,,,
CO_M01_T04_L05_SS04,Learning Object,982e418d05282a69f41588bf5dd565746714b978,,,,,,,,,,,,,,,,
CO_M01_T04,Lesson,CO_M01_T04_L06,Topic MATHia Adaptive Problem-Solving,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L06,Sub_Section,CO_M01_T04_L06_SS00,Understanding Quantities and Their Relationships,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L06_SS00,Learning Object,48c275427c559b390014c2773885cb3db63d321c,,,,,,,,,,,,,,,,
CO_M01_T04_L06_SS00,Learning Object,7ad811674f56a2042967656872c6c50ff3e8091c,,,,,,,,,,,,,,,,
CO_M01_T04_L06,Sub_Section,CO_M01_T04_L06_SS01,Recognizing Functions and Function Families,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L06_SS01,Learning Object,97ca90647e29f3f7e57d0dbb42fa15aff8b9e104,,,,,,,,,,,,,,,,
CO_M01_T04_L06_SS01,Learning Object,f33cde0d57c5ebe98339563673e529f1e04a35ac,,,,,,,,,,,,,,,,
CO_M01_T04_L06_SS01,Learning Object,695524615f02c6900b06f61410694fae337859ef,,,,,,,,,,,,,,,,
CO_M01_T04_L06_SS01,Learning Object,5bb4b2482d71d946f2f19b64a5b15b4ca27c4957,,,,,,,,,,,,,,,,
CO_M01_T04,Lesson,CO_M01_T04_L07,Additional Practice,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L07,Learning Object,f5e087c4e3c099d2d5c08dd48eec64e6d87e2843,,,,,,,,,,,,,,,,
CO_M01_T04_L07,Learning Object,1a3af215d496b1bd74d6579db9e65fe61d855495,,,,,,,,,,,,,,,,
CO_M01_T04_L07,Learning Object,c45358ff0918213c7eb5c65a9cbea821a122b115,,,,,,,,,,,,,,,,
CO_M01_T04_L07,Learning Object,9fded836da4f66831087670b17a1f1788649d0df,,,,,,,,,,,,,,,,
CO_M01_T04,Lesson,CO_M01_T04_L08,Intervention Resources,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L08,Sub_Section,CO_M01_T04_L08_SS00,Topic Readiness Resources,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,a931783236caa51b6ecb282bc83d20d49dfbe11f,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,83a34c5858d00d40155445dd5a3d51a36bdb2745,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,4ee28e83fd83b857d42fc82a169208ec5cfd17b0,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,a3f4548b88677be6c93b1ad194a730ac273a2054,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,19e73e3b8c7560a61cf218c8c35207fd5ea32cec,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,82c2b5cde315ef374222b798140218f5d44e9b55,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,bd249e7e68d082e33a5e5571efdab23499a73e76,,,,,,,,,,,,,,,,
CO_M01_T04_L08_SS00,Learning Object,93b6afaaa9b3ebdfb016420c9dc10cdfdc37f202,,,,,,,,,,,,,,,,
CO_M01_T04_L08,Sub_Section,CO_M01_T04_L08_SS01,Topic Re-Engagement Resources,,"Students begin the course by analyzing real-world situations. These situations move beyond the linear relationships familiar from middle school to include various nonlinear functions. Students connect the scenarios to corresponding graphs. They examine the graphical behavior of different function types by exploring a wide variety of graphs. Students search for patterns in the graphs’ shape and structure and then sort them according to defined characteristics.

Students review the definitions of function, domain, and range. Building on their knowledge from Grade 8, they formalize their representations of functions by writing equations in function notation. They use graphical behavior and the structure of the corresponding equations to classify each function according to its function family. The intent of this topic is to introduce these new functions, providing an overview but not a deep understanding at this point.

At the end of Quantities and Relationships, students create a graphic organizer with the equation representation and graphical behavior of each function family studied in this course: linear, exponential, quadratic, linear absolute value, and linear piecewise functions.",,,,,,,,,,,,,
